Date_ddmmyy,H_Team,A_Team,Full_Time_H_Goals,Full_Time_A_Goals,Full_Time_Result,Half_Time_H_Goals,Half_Time_A_Goals,Half_Time_Result,Referee,H_Shots,A_Shots,H_Shots_on_Target,A_Shots_on_Target,H_Fouls,A_Fouls,H_Corners,A_Corners,H_Yellow,A_Yellow,H_Red,A_Red
2005-04-17,Zaragoza,Numancia,4,1,H,0.0,0.0,D,,,,,,,,,,,,,
2005-04-24,Numancia,Mallorca,1,2,A,0.0,0.0,D,,,,,,,,,,,,,
2005-04-30,Numancia,Valencia,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
2005-05-08,Espanol,Numancia,3,0,H,0.0,0.0,D,,,,,,,,,,,,,
2005-05-15,Numancia,Osasuna,2,2,D,1.0,2.0,A,,,,,,,,,,,,,
2005-05-22,Ath Bilbao,Numancia,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
2005-05-29,Numancia,La Coruna,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
2008-08-31,Numancia,Barcelona,1,0,H,1.0,0.0,H,,5.0,25.0,2.0,5.0,16.0,8.0,2.0,7.0,0.0,2.0,0.0,0.0
2008-09-14,Real Madrid,Numancia,4,3,H,4.0,2.0,H,,19.0,12.0,10.0,4.0,17.0,14.0,6.0,3.0,0.0,1.0,0.0,0.0
2008-09-21,Numancia,Villarreal,1,2,A,1.0,0.0,H,,14.0,20.0,4.0,7.0,15.0,15.0,4.0,5.0,1.0,1.0,0.0,0.0
2008-09-25,Mallorca,Numancia,2,0,H,1.0,0.0,H,,11.0,11.0,7.0,1.0,19.0,15.0,6.0,3.0,1.0,2.0,0.0,0.0
2008-09-28,Numancia,Osasuna,0,0,D,0.0,0.0,D,,4.0,8.0,0.0,1.0,19.0,20.0,6.0,3.0,2.0,3.0,1.0,0.0
2008-10-05,La Coruna,Numancia,1,0,H,1.0,0.0,H,,13.0,10.0,1.0,3.0,20.0,20.0,4.0,4.0,1.0,3.0,0.0,0.0
2008-10-19,Valencia,Numancia,4,0,H,1.0,0.0,H,,18.0,11.0,7.0,5.0,14.0,10.0,6.0,7.0,0.0,0.0,0.0,0.0
2008-10-26,Numancia,Santander,2,1,H,1.0,0.0,H,,9.0,16.0,3.0,2.0,24.0,15.0,4.0,6.0,3.0,3.0,0.0,0.0
2008-11-02,Sp Gijon,Numancia,3,1,H,1.0,1.0,D,,18.0,9.0,6.0,3.0,25.0,20.0,2.0,3.0,2.0,4.0,0.0,0.0
2008-11-09,Numancia,Betis,2,4,A,1.0,3.0,A,,13.0,15.0,7.0,6.0,22.0,15.0,4.0,1.0,2.0,2.0,0.0,0.0
2008-11-16,Espanol,Numancia,3,4,A,1.0,1.0,D,,10.0,11.0,5.0,6.0,19.0,23.0,6.0,1.0,2.0,5.0,0.0,0.0
2008-11-23,Numancia,Ath Madrid,1,1,D,0.0,1.0,A,,17.0,9.0,5.0,4.0,15.0,16.0,5.0,6.0,1.0,3.0,0.0,0.0
2008-11-30,Ath Bilbao,Numancia,2,0,H,2.0,0.0,H,,16.0,15.0,8.0,1.0,19.0,16.0,7.0,9.0,2.0,4.0,1.0,0.0
2008-12-07,Numancia,Almeria,2,1,H,1.0,1.0,D,,15.0,16.0,2.0,2.0,15.0,19.0,7.0,4.0,4.0,5.0,1.0,0.0
2008-12-14,Malaga,Numancia,2,0,H,0.0,0.0,D,,13.0,11.0,5.0,2.0,13.0,14.0,4.0,3.0,3.0,2.0,0.0,0.0
2008-12-21,Numancia,Valladolid,4,3,H,1.0,1.0,D,,11.0,19.0,7.0,6.0,9.0,7.0,4.0,10.0,4.0,3.0,0.0,0.0
2009-01-04,Recreativo,Numancia,3,1,H,1.0,0.0,H,,10.0,12.0,4.0,4.0,16.0,14.0,4.0,5.0,3.0,0.0,0.0,0.0
2009-01-11,Numancia,Getafe,2,0,H,1.0,0.0,H,,14.0,7.0,5.0,3.0,21.0,15.0,3.0,3.0,1.0,3.0,0.0,1.0
2009-01-17,Sevilla,Numancia,1,0,H,0.0,0.0,D,,20.0,10.0,2.0,5.0,21.0,21.0,9.0,6.0,4.0,3.0,0.0,1.0
2009-01-24,Barcelona,Numancia,4,1,H,0.0,0.0,D,,24.0,4.0,8.0,2.0,14.0,13.0,3.0,2.0,2.0,3.0,0.0,1.0
2009-01-31,Numancia,Real Madrid,0,2,A,0.0,0.0,D,,13.0,13.0,3.0,5.0,17.0,14.0,6.0,2.0,2.0,2.0,0.0,1.0
2009-02-08,Villarreal,Numancia,2,1,H,1.0,1.0,D,,21.0,8.0,12.0,4.0,10.0,18.0,3.0,4.0,4.0,2.0,0.0,0.0
2009-02-15,Numancia,Mallorca,0,1,A,0.0,1.0,A,,15.0,10.0,4.0,5.0,10.0,20.0,8.0,4.0,1.0,1.0,0.0,0.0
2009-02-22,Osasuna,Numancia,2,0,H,2.0,0.0,H,,15.0,16.0,6.0,4.0,20.0,18.0,10.0,8.0,5.0,2.0,0.0,0.0
2009-03-01,Numancia,La Coruna,0,1,A,0.0,0.0,D,,11.0,13.0,3.0,5.0,12.0,15.0,4.0,5.0,2.0,2.0,0.0,0.0
2009-03-08,Numancia,Valencia,2,1,H,1.0,1.0,D,,12.0,15.0,5.0,4.0,21.0,13.0,1.0,6.0,5.0,4.0,0.0,0.0
2009-03-15,Santander,Numancia,5,0,H,5.0,0.0,H,,20.0,5.0,9.0,1.0,25.0,23.0,6.0,8.0,1.0,4.0,0.0,0.0
2009-03-22,Numancia,Sp Gijon,2,1,H,1.0,0.0,H,,13.0,9.0,6.0,3.0,22.0,22.0,9.0,3.0,2.0,3.0,1.0,1.0
2009-04-04,Betis,Numancia,3,3,D,1.0,1.0,D,,20.0,18.0,9.0,6.0,21.0,15.0,6.0,4.0,3.0,4.0,2.0,1.0
2009-04-12,Numancia,Espanol,0,0,D,0.0,0.0,D,,9.0,18.0,4.0,7.0,32.0,18.0,4.0,7.0,5.0,2.0,0.0,0.0
2009-04-18,Ath Madrid,Numancia,3,0,H,0.0,0.0,D,,24.0,5.0,9.0,1.0,13.0,11.0,10.0,1.0,3.0,2.0,0.0,0.0
2009-04-21,Numancia,Ath Bilbao,1,2,A,1.0,1.0,D,,14.0,10.0,2.0,4.0,22.0,10.0,2.0,4.0,3.0,1.0,1.0,1.0
2009-04-25,Almeria,Numancia,2,1,H,2.0,0.0,H,,15.0,15.0,4.0,5.0,14.0,7.0,11.0,8.0,1.0,2.0,0.0,0.0
2009-05-02,Numancia,Malaga,2,0,H,1.0,0.0,H,,14.0,11.0,5.0,3.0,24.0,18.0,3.0,5.0,4.0,3.0,1.0,0.0
2009-05-10,Valladolid,Numancia,0,0,D,0.0,0.0,D,,13.0,9.0,5.0,2.0,16.0,15.0,8.0,2.0,1.0,3.0,0.0,0.0
2009-05-17,Numancia,Recreativo,1,0,H,0.0,0.0,D,,15.0,8.0,3.0,2.0,21.0,23.0,4.0,1.0,4.0,5.0,0.0,1.0
2009-05-23,Getafe,Numancia,1,0,H,0.0,0.0,D,,21.0,3.0,7.0,2.0,17.0,27.0,8.0,4.0,4.0,2.0,0.0,1.0
2009-05-31,Numancia,Sevilla,0,2,A,0.0,0.0,D,,9.0,23.0,2.0,7.0,14.0,12.0,5.0,8.0,3.0,1.0,0.0,0.0
