Date_ddmmyy,H_Team,A_Team,Full_Time_H_Goals,Full_Time_A_Goals,Full_Time_Result,Half_Time_H_Goals,Half_Time_A_Goals,Half_Time_Result,Referee,H_Shots,A_Shots,H_Shots_on_Target,A_Shots_on_Target,H_Fouls,A_Fouls,H_Corners,A_Corners,H_Yellow,A_Yellow,H_Red,A_Red
1997-02-23,Barcelona,Zaragoza,4,1,H,3.0,0.0,H,,,,,,,,,,,,,
1997-03-02,Zaragoza,Valladolid,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-03-09,Ath Bilbao,Zaragoza,2,2,D,2.0,1.0,H,,,,,,,,,,,,,
1997-03-16,Zaragoza,Extremadura,3,1,H,1.0,1.0,D,,,,,,,,,,,,,
1997-03-23,Real Madrid,Zaragoza,2,0,H,2.0,0.0,H,,,,,,,,,,,,,
1997-03-30,Zaragoza,Celta,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
1997-04-06,La Coruna,Zaragoza,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
1997-04-13,Zaragoza,Hercules,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1997-04-16,Betis,Zaragoza,2,2,D,2.0,1.0,H,,,,,,,,,,,,,
1997-04-20,Zaragoza,Vallecano,3,2,H,1.0,2.0,A,,,,,,,,,,,,,
1997-05-04,Oviedo,Zaragoza,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-05-11,Zaragoza,Espanol,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-05-18,Santander,Zaragoza,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
1997-05-25,Zaragoza,Sociedad,3,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-06-02,Zaragoza,Ath Madrid,2,3,A,0.0,2.0,A,,,,,,,,,,,,,
1997-06-15,Tenerife,Zaragoza,3,3,D,1.0,2.0,A,,,,,,,,,,,,,
1997-06-22,Zaragoza,Compostela,1,3,A,1.0,0.0,H,,,,,,,,,,,,,
1997-08-31,Celta,Zaragoza,2,1,H,0.0,0.0,D,,,,,,,,,,,,,
1997-09-07,Zaragoza,Oviedo,3,3,D,0.0,2.0,A,,,,,,,,,,,,,
1997-09-14,Merida,Zaragoza,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
1997-09-28,Zaragoza,Compostela,2,2,D,0.0,0.0,D,,,,,,,,,,,,,
1997-10-04,Zaragoza,Espanol,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1997-10-15,Betis,Zaragoza,3,3,D,2.0,1.0,H,,,,,,,,,,,,,
1997-10-18,Zaragoza,Ath Madrid,1,5,A,0.0,3.0,A,,,,,,,,,,,,,
1997-10-26,Salamanca,Zaragoza,1,2,A,1.0,1.0,D,,,,,,,,,,,,,
1997-11-02,Zaragoza,Sociedad,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1997-11-09,Valencia,Zaragoza,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
1997-11-12,Zaragoza,La Coruna,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
1997-11-16,Sp Gijon,Zaragoza,2,3,A,0.0,2.0,A,,,,,,,,,,,,,
1997-11-23,Zaragoza,Tenerife,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-11-30,Mallorca,Zaragoza,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
1997-12-06,Zaragoza,Barcelona,1,2,A,0.0,2.0,A,,,,,,,,,,,,,
1997-12-14,Santander,Zaragoza,2,3,A,0.0,1.0,A,,,,,,,,,,,,,
1997-12-17,Zaragoza,Real Madrid,2,2,D,1.0,2.0,A,,,,,,,,,,,,,
1997-12-21,Valladolid,Zaragoza,4,0,H,1.0,0.0,H,,,,,,,,,,,,,
1998-01-04,Zaragoza,Ath Bilbao,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
1998-01-11,Zaragoza,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1998-01-17,Oviedo,Zaragoza,3,0,H,2.0,0.0,H,,,,,,,,,,,,,
1998-01-25,Zaragoza,Merida,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1998-02-01,Compostela,Zaragoza,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
1998-02-08,Espanol,Zaragoza,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
1998-02-15,Zaragoza,Betis,3,1,H,1.0,1.0,D,,,,,,,,,,,,,
1998-02-23,Ath Madrid,Zaragoza,2,1,H,0.0,0.0,D,,,,,,,,,,,,,
1998-03-01,Zaragoza,Salamanca,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
1998-03-08,Sociedad,Zaragoza,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
1998-03-15,Zaragoza,Valencia,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
1998-03-22,La Coruna,Zaragoza,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
1998-03-29,Zaragoza,Sp Gijon,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1998-04-05,Tenerife,Zaragoza,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1998-04-12,Zaragoza,Mallorca,2,3,A,0.0,1.0,A,,,,,,,,,,,,,
1998-04-19,Barcelona,Zaragoza,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1998-04-26,Zaragoza,Santander,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1998-05-04,Real Madrid,Zaragoza,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
1998-05-10,Zaragoza,Valladolid,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1998-05-15,Ath Bilbao,Zaragoza,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
1998-08-30,Zaragoza,Ath Bilbao,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
1998-09-12,Betis,Zaragoza,1,3,A,0.0,1.0,A,,,,,,,,,,,,,
1998-09-20,Alaves,Zaragoza,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1998-09-27,Zaragoza,Santander,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
1998-10-04,Extremadura,Zaragoza,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
1998-10-17,Zaragoza,Real Madrid,3,4,A,1.0,3.0,A,,,,,,,,,,,,,
1998-10-24,Celta,Zaragoza,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
1998-10-31,Zaragoza,Valencia,1,4,A,1.0,1.0,D,,,,,,,,,,,,,
1998-11-08,Salamanca,Zaragoza,1,2,A,1.0,0.0,H,,,,,,,,,,,,,
1998-11-15,Zaragoza,Espanol,0,3,A,0.0,0.0,D,,,,,,,,,,,,,
1998-11-21,Sociedad,Zaragoza,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1998-11-29,Zaragoza,Oviedo,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
1998-12-06,Tenerife,Zaragoza,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1998-12-13,Zaragoza,Mallorca,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
1998-12-20,Ath Madrid,Zaragoza,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1999-01-03,Zaragoza,La Coruna,3,1,H,0.0,1.0,A,,,,,,,,,,,,,
1999-01-10,Villareal,Zaragoza,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
1999-01-17,Zaragoza,Valladolid,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
1999-01-24,Barcelona,Zaragoza,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
1999-01-30,Ath Bilbao,Zaragoza,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-02-07,Zaragoza,Betis,2,2,D,2.0,1.0,H,,,,,,,,,,,,,
1999-02-14,Zaragoza,Alaves,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
1999-02-20,Santander,Zaragoza,2,4,A,1.0,2.0,A,,,,,,,,,,,,,
1999-02-28,Zaragoza,Extremadura,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
1999-03-07,Real Madrid,Zaragoza,3,2,H,1.0,0.0,H,,,,,,,,,,,,,
1999-03-13,Zaragoza,Celta,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
1999-03-21,Valencia,Zaragoza,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
1999-04-04,Zaragoza,Salamanca,2,0,H,2.0,0.0,H,,,,,,,,,,,,,
1999-04-11,Espanol,Zaragoza,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
1999-04-18,Zaragoza,Sociedad,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
1999-04-25,Oviedo,Zaragoza,1,2,A,0.0,0.0,D,,,,,,,,,,,,,
1999-05-02,Zaragoza,Tenerife,3,1,H,1.0,1.0,D,,,,,,,,,,,,,
