Date_ddmmyy,H_Team,A_Team,Full_Time_H_Goals,Full_Time_A_Goals,Full_Time_Result,Half_Time_H_Goals,Half_Time_A_Goals,Half_Time_Result,Referee,H_Shots,A_Shots,H_Shots_on_Target,A_Shots_on_Target,H_Fouls,A_Fouls,H_Corners,A_Corners,H_Yellow,A_Yellow,H_Red,A_Red
2003-03-01,Alaves,Real Madrid,1,5,A,0.0,2.0,A,,,,,,,,,,,,,
2003-03-09,Sociedad,Alaves,3,1,H,3.0,0.0,H,,,,,,,,,,,,,
2003-03-16,Alaves,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2003-03-23,Sevilla,Alaves,3,2,H,1.0,0.0,H,,,,,,,,,,,,,
2003-04-06,Alaves,Mallorca,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2003-04-13,Recreativo,Alaves,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2003-04-20,Alaves,Malaga,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
2003-04-27,Valencia,Alaves,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
2003-05-04,Alaves,Celta,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2003-05-10,Ath Madrid,Alaves,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
2003-05-18,Alaves,Ath Bilbao,2,4,A,2.0,1.0,H,,,,,,,,,,,,,
2003-05-25,Espanol,Alaves,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
2003-06-01,Alaves,Betis,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
2003-06-15,Osasuna,Alaves,4,2,H,1.0,1.0,D,,,,,,,,,,,,,
2003-06-21,Alaves,Valladolid,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
2005-08-27,Alaves,Barcelona,0,0,D,0.0,0.0,D,,5.0,17.0,0.0,10.0,17.0,19.0,3.0,7.0,0.0,1.0,0.0,0.0
2005-09-11,Sociedad,Alaves,2,1,H,2.0,0.0,H,,10.0,8.0,5.0,3.0,27.0,14.0,4.0,8.0,0.0,0.0,0.0,0.0
2005-09-18,Alaves,Getafe,3,4,A,2.0,3.0,A,,16.0,11.0,5.0,6.0,20.0,25.0,2.0,9.0,2.0,5.0,0.0,0.0
2005-09-21,Malaga,Alaves,0,0,D,0.0,0.0,D,,13.0,6.0,4.0,1.0,25.0,14.0,4.0,5.0,2.0,2.0,1.0,0.0
2005-09-25,Alaves,Real Madrid,0,3,A,0.0,0.0,D,,17.0,20.0,6.0,7.0,17.0,24.0,7.0,10.0,1.0,3.0,0.0,0.0
2005-10-02,Santander,Alaves,1,2,A,0.0,1.0,A,,9.0,9.0,4.0,3.0,26.0,9.0,6.0,2.0,3.0,1.0,0.0,0.0
2005-10-15,Alaves,Villarreal,1,1,D,1.0,1.0,D,,12.0,9.0,4.0,4.0,16.0,18.0,12.0,2.0,2.0,5.0,0.0,0.0
2005-10-22,Sevilla,Alaves,2,0,H,1.0,0.0,H,,13.0,8.0,5.0,3.0,21.0,19.0,6.0,3.0,2.0,7.0,0.0,0.0
2005-10-27,Alaves,Espanol,1,1,D,1.0,1.0,D,,12.0,12.0,9.0,6.0,19.0,12.0,10.0,10.0,3.0,3.0,1.0,0.0
2005-10-30,Alaves,Cadiz,0,0,D,0.0,0.0,D,,10.0,7.0,6.0,3.0,25.0,19.0,4.0,0.0,1.0,2.0,0.0,0.0
2005-11-06,Celta,Alaves,2,1,H,1.0,0.0,H,,14.0,9.0,9.0,2.0,22.0,14.0,6.0,4.0,3.0,2.0,0.0,0.0
2005-11-20,Ath Bilbao,Alaves,0,2,A,0.0,1.0,A,,18.0,11.0,5.0,7.0,20.0,18.0,11.0,1.0,3.0,3.0,0.0,0.0
2005-11-27,Osasuna,Alaves,3,2,H,0.0,0.0,D,,15.0,7.0,7.0,5.0,26.0,21.0,9.0,1.0,1.0,2.0,0.0,0.0
2005-12-04,Alaves,Mallorca,0,3,A,0.0,1.0,A,,18.0,13.0,3.0,10.0,15.0,24.0,10.0,5.0,4.0,4.0,0.0,0.0
2005-12-11,Ath Madrid,Alaves,1,1,D,0.0,0.0,D,,21.0,11.0,2.0,6.0,17.0,17.0,12.0,3.0,2.0,2.0,0.0,0.0
2005-12-18,Alaves,Valencia,0,1,A,0.0,1.0,A,,12.0,14.0,3.0,3.0,18.0,19.0,7.0,5.0,5.0,2.0,0.0,0.0
2005-12-21,Betis,Alaves,3,0,H,1.0,0.0,H,,15.0,12.0,8.0,3.0,27.0,21.0,3.0,1.0,2.0,3.0,0.0,0.0
2006-01-08,Alaves,Zaragoza,0,2,A,0.0,0.0,D,,15.0,15.0,5.0,4.0,14.0,14.0,5.0,0.0,0.0,3.0,0.0,0.0
2006-01-15,La Coruna,Alaves,0,2,A,0.0,1.0,A,,28.0,12.0,6.0,5.0,21.0,25.0,9.0,1.0,1.0,2.0,0.0,0.0
2006-01-22,Barcelona,Alaves,2,0,H,0.0,0.0,D,,25.0,3.0,7.0,1.0,23.0,19.0,7.0,5.0,1.0,2.0,0.0,0.0
2006-01-29,Alaves,Sociedad,3,1,H,1.0,0.0,H,,12.0,20.0,6.0,7.0,15.0,18.0,2.0,6.0,2.0,1.0,0.0,0.0
2006-02-05,Getafe,Alaves,2,2,D,1.0,1.0,D,,18.0,6.0,7.0,3.0,16.0,16.0,19.0,2.0,1.0,2.0,0.0,0.0
2006-02-12,Alaves,Malaga,3,2,H,1.0,0.0,H,,11.0,10.0,5.0,3.0,20.0,20.0,1.0,5.0,3.0,2.0,0.0,0.0
2006-02-18,Real Madrid,Alaves,3,0,H,2.0,0.0,H,,12.0,12.0,6.0,3.0,22.0,29.0,3.0,0.0,2.0,3.0,0.0,0.0
2006-02-26,Alaves,Santander,2,2,D,2.0,1.0,H,,6.0,12.0,2.0,4.0,25.0,25.0,3.0,7.0,3.0,4.0,0.0,0.0
2006-03-04,Villarreal,Alaves,3,2,H,1.0,2.0,A,,15.0,3.0,4.0,2.0,22.0,19.0,11.0,1.0,4.0,0.0,0.0,0.0
2006-03-12,Alaves,Sevilla,2,1,H,2.0,1.0,H,,15.0,10.0,5.0,3.0,21.0,22.0,3.0,6.0,4.0,6.0,2.0,1.0
2006-03-19,Cadiz,Alaves,0,0,D,0.0,0.0,D,,15.0,10.0,5.0,5.0,17.0,20.0,9.0,4.0,2.0,6.0,0.0,0.0
2006-03-22,Alaves,Celta,1,0,H,0.0,0.0,D,,18.0,10.0,6.0,2.0,19.0,18.0,3.0,2.0,2.0,1.0,0.0,0.0
2006-03-26,Espanol,Alaves,0,0,D,0.0,0.0,D,,7.0,11.0,2.0,2.0,24.0,20.0,14.0,3.0,3.0,3.0,0.0,0.0
2006-04-02,Alaves,Ath Bilbao,0,0,D,0.0,0.0,D,,11.0,4.0,2.0,1.0,10.0,24.0,5.0,2.0,2.0,4.0,0.0,0.0
2006-04-09,Alaves,Osasuna,1,2,A,0.0,1.0,A,,20.0,8.0,7.0,4.0,16.0,24.0,4.0,5.0,3.0,3.0,0.0,1.0
2006-04-15,Mallorca,Alaves,0,0,D,0.0,0.0,D,,17.0,9.0,2.0,2.0,21.0,34.0,7.0,0.0,1.0,1.0,0.0,0.0
2006-04-22,Alaves,Ath Madrid,0,1,A,0.0,1.0,A,,8.0,9.0,1.0,4.0,15.0,17.0,3.0,4.0,3.0,2.0,0.0,0.0
2006-04-30,Valencia,Alaves,3,0,H,2.0,0.0,H,,14.0,9.0,6.0,3.0,22.0,10.0,2.0,4.0,3.0,0.0,0.0,0.0
2006-05-03,Alaves,Betis,2,0,H,1.0,0.0,H,,8.0,18.0,5.0,2.0,17.0,27.0,1.0,1.0,3.0,3.0,1.0,0.0
2006-05-07,Zaragoza,Alaves,3,0,H,0.0,0.0,D,,15.0,10.0,7.0,4.0,16.0,21.0,6.0,6.0,1.0,2.0,0.0,0.0
2006-05-13,Alaves,La Coruna,1,0,H,0.0,0.0,D,,16.0,11.0,8.0,0.0,18.0,25.0,6.0,2.0,2.0,2.0,0.0,0.0
2016-08-21,Ath Madrid,Alaves,1,1,D,0.0,0.0,D,,27.0,2.0,6.0,1.0,7.0,15.0,20.0,2.0,0.0,4.0,0.0,0.0
2016-08-28,Alaves,Sp Gijon,0,0,D,0.0,0.0,D,,13.0,7.0,2.0,1.0,10.0,12.0,4.0,6.0,1.0,1.0,0.0,0.0
2016-09-10,Barcelona,Alaves,1,2,A,0.0,1.0,A,,16.0,5.0,2.0,4.0,12.0,12.0,13.0,0.0,1.0,1.0,0.0,0.0
2016-09-19,Alaves,La Coruna,0,0,D,0.0,0.0,D,,9.0,16.0,1.0,1.0,16.0,8.0,4.0,5.0,3.0,4.0,0.0,0.0
2016-09-22,Valencia,Alaves,2,1,H,1.0,1.0,D,,12.0,8.0,2.0,1.0,14.0,13.0,7.0,4.0,2.0,3.0,0.0,0.0
2016-09-26,Alaves,Granada,3,1,H,0.0,0.0,D,,16.0,13.0,6.0,3.0,15.0,19.0,5.0,6.0,3.0,3.0,0.0,0.0
2016-10-01,Sevilla,Alaves,2,1,H,0.0,0.0,D,,20.0,6.0,12.0,1.0,10.0,13.0,9.0,2.0,2.0,6.0,0.0,0.0
2016-10-16,Alaves,Malaga,1,1,D,1.0,0.0,H,,8.0,12.0,4.0,5.0,14.0,14.0,6.0,7.0,3.0,3.0,1.0,1.0
2016-10-22,Sociedad,Alaves,3,0,H,1.0,0.0,H,,16.0,10.0,5.0,3.0,17.0,20.0,4.0,2.0,3.0,5.0,0.0,0.0
2016-10-29,Alaves,Real Madrid,1,4,A,1.0,2.0,A,,8.0,15.0,3.0,5.0,15.0,6.0,4.0,3.0,5.0,1.0,0.0,0.0
2016-11-05,Osasuna,Alaves,0,1,A,0.0,0.0,D,,10.0,12.0,4.0,3.0,18.0,10.0,3.0,4.0,5.0,2.0,0.0,0.0
2016-11-20,Alaves,Espanol,0,1,A,0.0,0.0,D,,10.0,10.0,4.0,3.0,20.0,14.0,2.0,5.0,5.0,2.0,0.0,0.0
