Date_ddmmyy,H_Team,A_Team,Full_Time_H_Goals,Full_Time_A_Goals,Full_Time_Result,Half_Time_H_Goals,Half_Time_A_Goals,Half_Time_Result,Referee,H_Shots,A_Shots,H_Shots_on_Target,A_Shots_on_Target,H_Fouls,A_Fouls,H_Corners,A_Corners,H_Yellow,A_Yellow,H_Red,A_Red
2008-02-10,Espanol,Recreativo,1,2,A,1.0,2.0,A,,10.0,22.0,3.0,3.0,17.0,18.0,3.0,4.0,4.0,4.0,0.0,0.0
2008-02-17,Recreativo,La Coruna,3,2,H,0.0,1.0,A,,10.0,14.0,4.0,4.0,22.0,23.0,7.0,2.0,4.0,3.0,1.0,0.0
2008-02-23,Valencia,Recreativo,1,1,D,1.0,0.0,H,,23.0,7.0,11.0,4.0,13.0,23.0,7.0,3.0,1.0,6.0,0.0,0.0
2008-03-01,Recreativo,Real Madrid,2,3,A,1.0,1.0,D,,12.0,9.0,7.0,5.0,15.0,17.0,8.0,5.0,3.0,2.0,2.0,1.0
2008-03-09,Mallorca,Recreativo,7,1,H,5.0,1.0,H,,19.0,12.0,11.0,3.0,13.0,13.0,7.0,3.0,1.0,1.0,0.0,0.0
2008-03-15,Recreativo,Murcia,4,2,H,1.0,1.0,D,,16.0,10.0,10.0,4.0,29.0,22.0,3.0,3.0,4.0,5.0,0.0,1.0
2008-03-23,Santander,Recreativo,2,0,H,0.0,0.0,D,,14.0,7.0,3.0,2.0,13.0,23.0,5.0,7.0,1.0,3.0,0.0,1.0
2008-03-30,Recreativo,Ath Bilbao,1,1,D,1.0,0.0,H,,15.0,10.0,1.0,2.0,24.0,17.0,11.0,7.0,1.0,5.0,1.0,0.0
2008-04-05,Osasuna,Recreativo,0,1,A,0.0,1.0,A,,15.0,4.0,5.0,2.0,8.0,25.0,7.0,2.0,2.0,4.0,0.0,0.0
2008-04-12,Recreativo,Barcelona,2,2,D,1.0,1.0,D,,14.0,11.0,5.0,3.0,24.0,15.0,5.0,5.0,2.0,2.0,0.0,0.0
2008-04-19,Zaragoza,Recreativo,3,0,H,2.0,0.0,H,,12.0,12.0,8.0,0.0,20.0,23.0,4.0,4.0,1.0,3.0,2.0,1.0
2008-04-27,Recreativo,Levante,2,0,H,2.0,0.0,H,,13.0,10.0,7.0,0.0,22.0,16.0,4.0,9.0,2.0,2.0,0.0,0.0
2008-05-03,Ath Madrid,Recreativo,3,0,H,1.0,0.0,H,,14.0,7.0,8.0,1.0,16.0,25.0,5.0,3.0,2.0,2.0,0.0,0.0
2008-05-07,Recreativo,Villarreal,0,2,A,0.0,0.0,D,,15.0,7.0,6.0,3.0,29.0,16.0,3.0,1.0,5.0,5.0,0.0,0.0
2008-05-11,Almeria,Recreativo,0,2,A,0.0,2.0,A,,3.0,6.0,0.0,2.0,10.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0
2008-05-18,Recreativo,Valladolid,1,1,D,0.0,1.0,A,,10.0,9.0,4.0,2.0,11.0,13.0,7.0,8.0,3.0,2.0,0.0,0.0
2008-08-31,Betis,Recreativo,0,1,A,0.0,1.0,A,,8.0,13.0,2.0,6.0,17.0,18.0,2.0,2.0,3.0,1.0,0.0,0.0
2008-09-14,Recreativo,Espanol,0,1,A,0.0,0.0,D,,8.0,4.0,3.0,1.0,20.0,16.0,7.0,4.0,3.0,3.0,0.0,0.0
2008-09-20,Ath Madrid,Recreativo,4,0,H,1.0,0.0,H,,14.0,9.0,7.0,1.0,12.0,18.0,6.0,7.0,0.0,1.0,0.0,0.0
2008-09-25,Recreativo,Ath Bilbao,1,1,D,0.0,0.0,D,,13.0,10.0,7.0,3.0,14.0,21.0,5.0,3.0,2.0,3.0,0.0,0.0
2008-09-28,Almeria,Recreativo,1,0,H,0.0,0.0,D,,10.0,5.0,4.0,1.0,27.0,18.0,12.0,1.0,1.0,1.0,0.0,3.0
2008-10-05,Recreativo,Malaga,0,4,A,0.0,2.0,A,,11.0,13.0,2.0,8.0,23.0,18.0,6.0,5.0,2.0,1.0,0.0,0.0
2008-10-19,Valladolid,Recreativo,1,1,D,0.0,1.0,A,,10.0,12.0,6.0,4.0,10.0,10.0,3.0,3.0,1.0,2.0,0.0,0.0
2008-10-26,Recreativo,Valencia,1,1,D,0.0,0.0,D,,6.0,14.0,3.0,6.0,20.0,11.0,3.0,5.0,4.0,2.0,0.0,0.0
2008-11-02,Recreativo,Getafe,1,1,D,0.0,0.0,D,,8.0,17.0,3.0,3.0,25.0,17.0,1.0,3.0,2.0,4.0,1.0,0.0
2008-11-09,Sevilla,Recreativo,1,0,H,0.0,0.0,D,,10.0,13.0,3.0,3.0,18.0,18.0,6.0,7.0,2.0,2.0,0.0,0.0
2008-11-16,Recreativo,Barcelona,0,2,A,0.0,0.0,D,,7.0,21.0,2.0,8.0,21.0,12.0,5.0,5.0,3.0,2.0,0.0,0.0
2008-11-22,Real Madrid,Recreativo,1,0,H,1.0,0.0,H,,23.0,7.0,7.0,2.0,17.0,22.0,5.0,5.0,1.0,3.0,0.0,0.0
2008-11-30,Recreativo,Villarreal,1,2,A,0.0,2.0,A,,14.0,11.0,2.0,5.0,18.0,16.0,11.0,6.0,1.0,3.0,0.0,0.0
2008-12-07,Mallorca,Recreativo,2,3,A,2.0,2.0,D,,17.0,10.0,4.0,7.0,19.0,20.0,7.0,2.0,3.0,3.0,0.0,0.0
2008-12-14,Recreativo,Osasuna,1,0,H,0.0,0.0,D,,7.0,13.0,3.0,7.0,12.0,16.0,9.0,6.0,1.0,2.0,0.0,0.0
2008-12-21,La Coruna,Recreativo,4,1,H,3.0,1.0,H,,21.0,6.0,7.0,2.0,9.0,18.0,9.0,2.0,4.0,1.0,0.0,0.0
2009-01-04,Recreativo,Numancia,3,1,H,1.0,0.0,H,,10.0,12.0,4.0,4.0,16.0,14.0,4.0,5.0,3.0,0.0,0.0,0.0
2009-01-11,Santander,Recreativo,1,1,D,1.0,1.0,D,,10.0,10.0,2.0,5.0,17.0,12.0,4.0,5.0,3.0,3.0,0.0,0.0
2009-01-18,Recreativo,Sp Gijon,2,0,H,1.0,0.0,H,,17.0,13.0,4.0,1.0,19.0,22.0,4.0,4.0,2.0,4.0,0.0,0.0
2009-01-25,Recreativo,Betis,1,0,H,0.0,0.0,D,,10.0,11.0,3.0,4.0,14.0,18.0,4.0,3.0,4.0,3.0,0.0,0.0
2009-02-01,Espanol,Recreativo,1,1,D,0.0,0.0,D,,10.0,14.0,5.0,5.0,16.0,18.0,6.0,8.0,2.0,2.0,1.0,0.0
2009-02-08,Recreativo,Ath Madrid,0,3,A,0.0,3.0,A,,15.0,9.0,6.0,4.0,10.0,23.0,10.0,2.0,1.0,2.0,0.0,0.0
2009-02-15,Ath Bilbao,Recreativo,1,1,D,0.0,1.0,A,,7.0,16.0,2.0,1.0,13.0,15.0,3.0,2.0,2.0,3.0,0.0,0.0
2009-02-22,Recreativo,Almeria,1,1,D,0.0,0.0,D,,16.0,7.0,7.0,1.0,15.0,14.0,9.0,2.0,3.0,3.0,0.0,1.0
2009-03-01,Malaga,Recreativo,0,2,A,0.0,0.0,D,,16.0,10.0,4.0,5.0,17.0,23.0,12.0,4.0,2.0,5.0,1.0,0.0
2009-03-08,Recreativo,Valladolid,2,3,A,1.0,2.0,A,,18.0,10.0,8.0,4.0,21.0,14.0,8.0,8.0,1.0,2.0,0.0,2.0
2009-03-14,Valencia,Recreativo,1,1,D,0.0,0.0,D,,18.0,8.0,4.0,1.0,15.0,24.0,7.0,10.0,2.0,4.0,1.0,0.0
2009-03-22,Getafe,Recreativo,2,1,H,0.0,0.0,D,,25.0,9.0,13.0,4.0,12.0,20.0,8.0,2.0,0.0,1.0,0.0,0.0
2009-04-04,Recreativo,Sevilla,0,1,A,0.0,1.0,A,,12.0,17.0,0.0,4.0,17.0,14.0,8.0,3.0,3.0,2.0,1.0,0.0
2009-04-11,Barcelona,Recreativo,2,0,H,1.0,0.0,H,,16.0,7.0,6.0,4.0,12.0,14.0,15.0,4.0,0.0,1.0,0.0,0.0
2009-04-18,Recreativo,Real Madrid,0,1,A,0.0,0.0,D,,8.0,19.0,3.0,8.0,13.0,13.0,4.0,9.0,1.0,3.0,0.0,0.0
2009-04-23,Villarreal,Recreativo,2,1,H,1.0,1.0,D,,9.0,7.0,2.0,1.0,18.0,14.0,8.0,4.0,4.0,4.0,0.0,0.0
2009-04-26,Recreativo,Mallorca,2,4,A,0.0,2.0,A,,15.0,14.0,2.0,7.0,20.0,19.0,17.0,1.0,5.0,6.0,0.0,1.0
2009-05-03,Osasuna,Recreativo,1,2,A,1.0,0.0,H,,11.0,20.0,2.0,9.0,16.0,17.0,7.0,2.0,1.0,2.0,1.0,0.0
2009-05-10,Recreativo,La Coruna,1,2,A,1.0,1.0,D,,17.0,8.0,5.0,3.0,16.0,14.0,6.0,1.0,2.0,2.0,0.0,0.0
2009-05-17,Numancia,Recreativo,1,0,H,0.0,0.0,D,,15.0,8.0,3.0,2.0,21.0,23.0,4.0,1.0,4.0,5.0,0.0,1.0
2009-05-23,Recreativo,Santander,0,1,A,0.0,0.0,D,,4.0,9.0,1.0,1.0,10.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0
2009-05-31,Sp Gijon,Recreativo,2,1,H,0.0,1.0,A,,22.0,4.0,9.0,2.0,29.0,14.0,7.0,0.0,3.0,2.0,0.0,0.0
